ImageName,Lat,Long,GEOID,MEDIAN_INCOME
Pittsburgh04135.png,40.4620370003,-79.9510089996,15000US420030802002,37879.0
Pittsburgh04136.png,40.4620370003,-79.9493089996,15000US420030809001,44963.0
Pittsburgh04137.png,40.4620370003,-79.9476089996,15000US420030809001,44963.0
Pittsburgh04138.png,40.4620370003,-79.9459089996,15000US420030809001,44963.0
Pittsburgh04139.png,40.4620370003,-79.9442089996,15000US420030809001,44963.0
Pittsburgh04140.png,40.4620370003,-79.9425089996,15000US420030806001,64083.0
Pittsburgh04141.png,40.4620370003,-79.9408089996,15000US420030806001,64083.0
Pittsburgh04142.png,40.4620370003,-79.9391089996,15000US420030806001,64083.0
Pittsburgh04143.png,40.4620370003,-79.9374089996,15000US420030806001,64083.0
Pittsburgh04144.png,40.4620370003,-79.9357089996,15000US420030807001,50167.0
Pittsburgh04145.png,40.4620370003,-79.9340089996,15000US420030807001,50167.0
Pittsburgh04146.png,40.4620370003,-79.9323089996,15000US420030807001,50167.0
Pittsburgh04147.png,40.4620370003,-79.9306089996,15000US420031115002,28904.0
Pittsburgh04148.png,40.4620370003,-79.9289089996,15000US420031115002,28904.0
Pittsburgh04149.png,40.4620370003,-79.9272089996,15000US420031115003,
Pittsburgh04150.png,40.4620370003,-79.9255089996,15000US420031115003,
Pittsburgh04151.png,40.4620370003,-79.9238089996,15000US420031115003,
Pittsburgh04152.png,40.4620370003,-79.9221089996,15000US420031115003,
Pittsburgh04153.png,40.4620370003,-79.9204089996,15000US420031115004,18088.0
Pittsburgh04154.png,40.4620370003,-79.9187089996,15000US420031115004,18088.0
Pittsburgh04155.png,40.4620370003,-79.9170089996,15000US420031115004,18088.0
Pittsburgh04156.png,40.4620370003,-79.9153089996,15000US420031208001,16042.0
Pittsburgh04157.png,40.4620370003,-79.9136089996,15000US420031208002,26776.0
Pittsburgh04158.png,40.4620370003,-79.9119089996,15000US420031208002,26776.0
Pittsburgh04159.png,40.4620370003,-79.9102089996,15000US420031204001,17005.0
Pittsburgh04160.png,40.4620370003,-79.9085089996,15000US420031204001,17005.0
Pittsburgh04161.png,40.4620370003,-79.9068089996,15000US420031204001,17005.0
Pittsburgh04162.png,40.4620370003,-79.9051089996,15000US420031207001,24100.0
Pittsburgh04163.png,40.4620370003,-79.9034089996,15000US420031207001,24100.0
Pittsburgh04164.png,40.4620370003,-79.9017089996,15000US420031207001,24100.0
Pittsburgh04165.png,40.4620370003,-79.9000089996,15000US420031207001,24100.0
Pittsburgh04166.png,40.4620370003,-79.8983089996,15000US420031301003,11959.0
Pittsburgh04167.png,40.4620370003,-79.8966089996,15000US420031301002,32250.0
Pittsburgh04168.png,40.4620370003,-79.8949089996,15000US420031301002,32250.0
Pittsburgh04169.png,40.4620370003,-79.8932089996,15000US420031301002,32250.0
Pittsburgh04170.png,40.4620370003,-79.8915089996,15000US420035619002,26875.0
Pittsburgh04194.png,40.4607370003,-80.0802089996,15000US420035630002,45987.0
Pittsburgh04195.png,40.4607370003,-80.0785089996,15000US420035630002,45987.0
Pittsburgh04196.png,40.4607370003,-80.0768089996,15000US420035630002,45987.0
Pittsburgh04197.png,40.4607370003,-80.0751089996,15000US420035630002,45987.0
Pittsburgh04198.png,40.4607370003,-80.0734089996,15000US420035630002,45987.0
Pittsburgh04199.png,40.4607370003,-80.0717089996,15000US420035630004,39375.0
Pittsburgh04200.png,40.4607370003,-80.0700089996,15000US420035625001,37813.0
Pittsburgh04201.png,40.4607370003,-80.0683089996,15000US420035625001,37813.0
Pittsburgh04202.png,40.4607370003,-80.0666089996,15000US420035625004,43036.0
Pittsburgh04203.png,40.4607370003,-80.0649089996,15000US420035625004,43036.0
Pittsburgh04204.png,40.4607370003,-80.0632089996,15000US420035625004,43036.0
Pittsburgh04205.png,40.4607370003,-80.0615089996,15000US420035625004,43036.0
Pittsburgh04206.png,40.4607370003,-80.0598089996,15000US420035625004,43036.0
Pittsburgh04207.png,40.4607370003,-80.0581089996,15000US420035625001,37813.0
Pittsburgh04208.png,40.4607370003,-80.0564089996,15000US420035625001,37813.0
Pittsburgh04209.png,40.4607370003,-80.0547089996,15000US420035625002,27147.0
Pittsburgh04210.png,40.4607370003,-80.0530089996,15000US420035625002,27147.0
Pittsburgh04211.png,40.4607370003,-80.0513089996,15000US420035625001,37813.0
Pittsburgh04212.png,40.4607370003,-80.0496089996,15000US420035625001,37813.0
Pittsburgh04213.png,40.4607370003,-80.0479089996,15000US420035625001,37813.0
Pittsburgh04214.png,40.4607370003,-80.0462089996,15000US420035625001,37813.0
Pittsburgh04215.png,40.4607370003,-80.0445089996,15000US420039809001,
Pittsburgh04216.png,40.4607370003,-80.0428089996,15000US420039809001,
Pittsburgh04217.png,40.4607370003,-80.0411089996,15000US420039809001,
Pittsburgh04218.png,40.4607370003,-80.0394089996,15000US420039809001,
Pittsburgh04219.png,40.4607370003,-80.0377089996,15000US420039809001,
Pittsburgh04220.png,40.4607370003,-80.0360089996,15000US420039806001,
Pittsburgh04221.png,40.4607370003,-80.0343089996,15000US420039806001,
Pittsburgh04222.png,40.4607370003,-80.0326089996,15000US420039806001,
Pittsburgh04223.png,40.4607370003,-80.0309089996,15000US420039806001,
Pittsburgh04224.png,40.4607370003,-80.0292089996,15000US420032107002,43409.0
Pittsburgh04225.png,40.4607370003,-80.0275089996,15000US420032507001,19306.0
Pittsburgh04226.png,40.4607370003,-80.0258089996,15000US420032507001,19306.0
Pittsburgh04227.png,40.4607370003,-80.0241089996,15000US420032507001,19306.0
Pittsburgh04228.png,40.4607370003,-80.0224089996,15000US420032507001,19306.0
Pittsburgh04229.png,40.4607370003,-80.0207089996,15000US420032507001,19306.0
Pittsburgh04230.png,40.4607370003,-80.0190089996,15000US420032507001,19306.0
Pittsburgh04231.png,40.4607370003,-80.0173089996,15000US420032614002,14517.0
Pittsburgh04232.png,40.4607370003,-80.0156089996,15000US420032614002,14517.0
Pittsburgh04233.png,40.4607370003,-80.0139089996,15000US420032614002,14517.0
Pittsburgh04234.png,40.4607370003,-80.0122089996,15000US420032614002,14517.0
Pittsburgh04235.png,40.4607370003,-80.0105089996,15000US420032614002,14517.0
Pittsburgh04236.png,40.4607370003,-80.0088089996,15000US420032503001,45208.0
Pittsburgh04237.png,40.4607370003,-80.0071089996,15000US420032509001,11810.0
Pittsburgh04238.png,40.4607370003,-80.0054089996,15000US420032509001,11810.0
Pittsburgh04239.png,40.4607370003,-80.0037089996,15000US420032509001,11810.0
Pittsburgh04240.png,40.4607370003,-80.0020089996,15000US420032509002,22411.0
Pittsburgh04241.png,40.4607370003,-80.0003089996,15000US420032509002,22411.0
Pittsburgh04242.png,40.4607370003,-79.9986089996,15000US420032620001,26322.0
Pittsburgh04243.png,40.4607370003,-79.9969089996,15000US420032620001,26322.0
Pittsburgh04244.png,40.4607370003,-79.9952089996,15000US420032620001,26322.0
Pittsburgh04245.png,40.4607370003,-79.9935089996,15000US420032412002,40865.0
Pittsburgh04246.png,40.4607370003,-79.9918089996,15000US420032412002,40865.0
Pittsburgh04247.png,40.4607370003,-79.9901089996,15000US420032412002,40865.0
Pittsburgh04248.png,40.4607370003,-79.9884089996,15000US420032412002,40865.0
Pittsburgh04249.png,40.4607370003,-79.9867089996,15000US420032406002,40884.0
Pittsburgh04250.png,40.4607370003,-79.9850089996,15000US420032406002,40884.0
Pittsburgh04251.png,40.4607370003,-79.9833089996,15000US420032406002,40884.0
Pittsburgh04252.png,40.4607370003,-79.9816089996,15000US420032406001,36833.0
Pittsburgh04253.png,40.4607370003,-79.9799089996,15000US420032406001,36833.0
Pittsburgh04254.png,40.4607370003,-79.9782089996,15000US420030203001,73214.0
Pittsburgh04255.png,40.4607370003,-79.9765089996,15000US420030203001,73214.0
Pittsburgh04256.png,40.4607370003,-79.9748089996,15000US420030203001,73214.0
Pittsburgh04257.png,40.4607370003,-79.9731089996,15000US420030203001,73214.0
Pittsburgh04258.png,40.4607370003,-79.9714089996,15000US420030203001,73214.0
Pittsburgh04259.png,40.4607370003,-79.9697089996,15000US420030203001,73214.0
Pittsburgh04260.png,40.4607370003,-79.9680089996,15000US420030605001,26484.0
Pittsburgh04261.png,40.4607370003,-79.9663089996,15000US420030603001,34737.0
Pittsburgh04262.png,40.4607370003,-79.9646089996,15000US420030603001,34737.0
Pittsburgh04263.png,40.4607370003,-79.9629089996,15000US420030603001,34737.0
Pittsburgh04264.png,40.4607370003,-79.9612089996,15000US420030603001,34737.0
Pittsburgh04265.png,40.4607370003,-79.9595089996,15000US420030603001,34737.0
Pittsburgh04266.png,40.4607370003,-79.9578089996,15000US420030605002,50054.0
Pittsburgh04267.png,40.4607370003,-79.9561089996,15000US420030603001,34737.0
Pittsburgh04268.png,40.4607370003,-79.9544089996,15000US420030802001,42841.0
Pittsburgh04269.png,40.4607370003,-79.9527089996,15000US420030802002,37879.0
Pittsburgh04270.png,40.4607370003,-79.9510089996,15000US420030802002,37879.0
Pittsburgh04271.png,40.4607370003,-79.9493089996,15000US420030802001,42841.0
Pittsburgh04272.png,40.4607370003,-79.9476089996,15000US420030802001,42841.0
Pittsburgh04273.png,40.4607370003,-79.9459089996,15000US420030809001,44963.0
Pittsburgh04274.png,40.4607370003,-79.9442089996,15000US420030809001,44963.0
Pittsburgh04275.png,40.4607370003,-79.9425089996,15000US420030806001,64083.0
Pittsburgh04276.png,40.4607370003,-79.9408089996,15000US420030806001,64083.0
Pittsburgh04277.png,40.4607370003,-79.9391089996,15000US420030806001,64083.0
Pittsburgh04278.png,40.4607370003,-79.9374089996,15000US420030806001,64083.0
Pittsburgh04279.png,40.4607370003,-79.9357089996,15000US420030807002,30279.0
Pittsburgh04280.png,40.4607370003,-79.9340089996,15000US420030807002,30279.0
Pittsburgh04281.png,40.4607370003,-79.9323089996,15000US420031115002,28904.0
Pittsburgh04282.png,40.4607370003,-79.9306089996,15000US420031115002,28904.0
Pittsburgh04283.png,40.4607370003,-79.9289089996,15000US420031115003,
Pittsburgh04284.png,40.4607370003,-79.9272089996,15000US420031115003,
Pittsburgh04285.png,40.4607370003,-79.9255089996,15000US420031115003,
Pittsburgh04286.png,40.4607370003,-79.9238089996,15000US420031115003,
Pittsburgh04287.png,40.4607370003,-79.9221089996,15000US420031115004,18088.0
Pittsburgh04288.png,40.4607370003,-79.9204089996,15000US420031115004,18088.0
Pittsburgh04289.png,40.4607370003,-79.9187089996,15000US420031115004,18088.0
Pittsburgh04290.png,40.4607370003,-79.9170089996,15000US420031115004,18088.0
Pittsburgh04291.png,40.4607370003,-79.9153089996,15000US420031208002,26776.0
Pittsburgh04292.png,40.4607370003,-79.9136089996,15000US420031208002,26776.0
Pittsburgh04293.png,40.4607370003,-79.9119089996,15000US420031208002,26776.0
Pittsburgh04294.png,40.4607370003,-79.9102089996,15000US420031208002,26776.0
Pittsburgh04295.png,40.4607370003,-79.9085089996,15000US420031208002,26776.0
Pittsburgh04296.png,40.4607370003,-79.9068089996,15000US420031208002,26776.0
Pittsburgh04297.png,40.4607370003,-79.9051089996,15000US420031207001,24100.0
Pittsburgh04298.png,40.4607370003,-79.9034089996,15000US420031207001,24100.0
Pittsburgh04299.png,40.4607370003,-79.9017089996,15000US420031207001,24100.0
Pittsburgh04300.png,40.4607370003,-79.9000089996,15000US420031301003,11959.0
Pittsburgh04301.png,40.4607370003,-79.8983089996,15000US420031301003,11959.0
Pittsburgh04302.png,40.4607370003,-79.8966089996,15000US420031302002,40417.0
Pittsburgh04303.png,40.4607370003,-79.8949089996,15000US420031302002,40417.0
Pittsburgh04304.png,40.4607370003,-79.8932089996,15000US420031302002,40417.0
Pittsburgh04305.png,40.4607370003,-79.8915089996,15000US420031301002,32250.0
Pittsburgh04306.png,40.4607370003,-79.8898089996,15000US420031301002,32250.0
Pittsburgh04307.png,40.4607370003,-79.8881089996,15000US420031301001,15556.0
Pittsburgh04308.png,40.4607370003,-79.8864089996,15000US420031301001,15556.0
Pittsburgh04314.png,40.4607370003,-79.8762089996,15000US420031306002,18542.0
Pittsburgh04317.png,40.4607370003,-79.8711089996,15000US420031306002,18542.0
Pittsburgh04318.png,40.4607370003,-79.8694089996,15000US420031306002,18542.0
Pittsburgh04321.png,40.4594370003,-80.0938089996,15000US420035630001,70673.0
Pittsburgh04322.png,40.4594370003,-80.0921089996,15000US420035630001,70673.0
Pittsburgh04323.png,40.4594370003,-80.0904089996,15000US420035630001,70673.0
Pittsburgh04324.png,40.4594370003,-80.0887089996,15000US420035630001,70673.0
Pittsburgh04325.png,40.4594370003,-80.0870089996,15000US420035630001,70673.0
Pittsburgh04326.png,40.4594370003,-80.0853089996,15000US420035630001,70673.0
Pittsburgh04327.png,40.4594370003,-80.0836089996,15000US420035630002,45987.0
Pittsburgh04328.png,40.4594370003,-80.0819089996,15000US420035630002,45987.0
Pittsburgh04329.png,40.4594370003,-80.0802089996,15000US420035630002,45987.0
Pittsburgh04330.png,40.4594370003,-80.0785089996,15000US420035630002,45987.0
Pittsburgh04331.png,40.4594370003,-80.0768089996,15000US420035630002,45987.0
Pittsburgh04332.png,40.4594370003,-80.0751089996,15000US420035630002,45987.0
Pittsburgh04333.png,40.4594370003,-80.0734089996,15000US420035630002,45987.0
Pittsburgh04334.png,40.4594370003,-80.0717089996,15000US420035630004,39375.0
Pittsburgh04335.png,40.4594370003,-80.0700089996,15000US420035630004,39375.0
Pittsburgh04336.png,40.4594370003,-80.0683089996,15000US420035630004,39375.0
Pittsburgh04337.png,40.4594370003,-80.0666089996,15000US420032022003,47788.0
Pittsburgh04338.png,40.4594370003,-80.0649089996,15000US420035625004,43036.0
Pittsburgh04339.png,40.4594370003,-80.0632089996,15000US420032022003,47788.0
Pittsburgh04340.png,40.4594370003,-80.0615089996,15000US420035625004,43036.0
Pittsburgh04341.png,40.4594370003,-80.0598089996,15000US420035625004,43036.0
Pittsburgh04342.png,40.4594370003,-80.0581089996,15000US420035625004,43036.0
Pittsburgh04343.png,40.4594370003,-80.0564089996,15000US420035625004,43036.0
Pittsburgh04344.png,40.4594370003,-80.0547089996,15000US420035625004,43036.0
Pittsburgh04345.png,40.4594370003,-80.0530089996,15000US420035625002,27147.0
Pittsburgh04346.png,40.4594370003,-80.0513089996,15000US420035625002,27147.0
Pittsburgh04347.png,40.4594370003,-80.0496089996,15000US420035625002,27147.0
Pittsburgh04348.png,40.4594370003,-80.0479089996,15000US420035625001,37813.0
Pittsburgh04349.png,40.4594370003,-80.0462089996,15000US420035625001,37813.0
Pittsburgh04350.png,40.4594370003,-80.0445089996,15000US420035625001,37813.0
Pittsburgh04351.png,40.4594370003,-80.0428089996,15000US420039809001,
Pittsburgh04352.png,40.4594370003,-80.0411089996,15000US420039809001,
Pittsburgh04353.png,40.4594370003,-80.0394089996,15000US420039809001,
Pittsburgh04354.png,40.4594370003,-80.0377089996,15000US420039809001,
Pittsburgh04355.png,40.4594370003,-80.0360089996,15000US420039806001,
Pittsburgh04356.png,40.4594370003,-80.0343089996,15000US420039806001,
Pittsburgh04357.png,40.4594370003,-80.0326089996,15000US420039806001,
Pittsburgh04358.png,40.4594370003,-80.0309089996,15000US420039806001,
Pittsburgh04359.png,40.4594370003,-80.0292089996,15000US420032107002,43409.0
Pittsburgh04360.png,40.4594370003,-80.0275089996,15000US420032107002,43409.0
Pittsburgh04361.png,40.4594370003,-80.0258089996,15000US420032107002,43409.0
Pittsburgh04362.png,40.4594370003,-80.0241089996,15000US420032507001,19306.0
Pittsburgh04363.png,40.4594370003,-80.0224089996,15000US420032507001,19306.0
Pittsburgh04364.png,40.4594370003,-80.0207089996,15000US420032507001,19306.0
Pittsburgh04365.png,40.4594370003,-80.0190089996,15000US420032507001,19306.0
Pittsburgh04366.png,40.4594370003,-80.0173089996,15000US420032507001,19306.0
Pittsburgh04367.png,40.4594370003,-80.0156089996,15000US420032614002,14517.0
Pittsburgh04368.png,40.4594370003,-80.0139089996,15000US420032503001,45208.0
Pittsburgh04369.png,40.4594370003,-80.0122089996,15000US420032503001,45208.0
Pittsburgh04370.png,40.4594370003,-80.0105089996,15000US420032503001,45208.0
Pittsburgh04371.png,40.4594370003,-80.0088089996,15000US420032503001,45208.0
Pittsburgh04372.png,40.4594370003,-80.0071089996,15000US420032509001,11810.0
Pittsburgh04373.png,40.4594370003,-80.0054089996,15000US420032509001,11810.0
Pittsburgh04374.png,40.4594370003,-80.0037089996,15000US420032509001,11810.0
Pittsburgh04375.png,40.4594370003,-80.0020089996,15000US420032509001,11810.0
Pittsburgh04376.png,40.4594370003,-80.0003089996,15000US420035632003,22976.0
Pittsburgh04377.png,40.4594370003,-79.9986089996,15000US420032620001,26322.0
Pittsburgh04378.png,40.4594370003,-79.9969089996,15000US420032620001,26322.0
Pittsburgh04379.png,40.4594370003,-79.9952089996,15000US420035632003,22976.0
Pittsburgh04380.png,40.4594370003,-79.9935089996,15000US420032412002,40865.0
Pittsburgh04381.png,40.4594370003,-79.9918089996,15000US420032412002,40865.0
Pittsburgh04382.png,40.4594370003,-79.9901089996,15000US420032412002,40865.0
Pittsburgh04383.png,40.4594370003,-79.9884089996,15000US420032406002,40884.0
Pittsburgh04384.png,40.4594370003,-79.9867089996,15000US420032406002,40884.0
Pittsburgh04385.png,40.4594370003,-79.9850089996,15000US420032406002,40884.0
Pittsburgh04386.png,40.4594370003,-79.9833089996,15000US420032406001,36833.0
Pittsburgh04387.png,40.4594370003,-79.9816089996,15000US420032406001,36833.0
Pittsburgh04388.png,40.4594370003,-79.9799089996,15000US420030203001,73214.0
Pittsburgh04389.png,40.4594370003,-79.9782089996,15000US420030203001,73214.0
Pittsburgh04390.png,40.4594370003,-79.9765089996,15000US420030203001,73214.0
Pittsburgh04391.png,40.4594370003,-79.9748089996,15000US420030203001,73214.0
Pittsburgh04392.png,40.4594370003,-79.9731089996,15000US420030203001,73214.0
Pittsburgh04393.png,40.4594370003,-79.9714089996,15000US420030203001,73214.0
Pittsburgh04394.png,40.4594370003,-79.9697089996,15000US420030605001,26484.0
Pittsburgh04395.png,40.4594370003,-79.9680089996,15000US420030605001,26484.0
Pittsburgh04396.png,40.4594370003,-79.9663089996,15000US420030605001,26484.0
Pittsburgh04397.png,40.4594370003,-79.9646089996,15000US420030605002,50054.0
Pittsburgh04398.png,40.4594370003,-79.9629089996,15000US420030605002,50054.0
Pittsburgh04399.png,40.4594370003,-79.9612089996,15000US420030605002,50054.0
Pittsburgh04400.png,40.4594370003,-79.9595089996,15000US420030605002,50054.0
Pittsburgh04401.png,40.4594370003,-79.9578089996,15000US420030605002,50054.0
Pittsburgh04402.png,40.4594370003,-79.9561089996,15000US420035620002,18006.0
Pittsburgh04403.png,40.4594370003,-79.9544089996,15000US420030802001,42841.0
Pittsburgh04404.png,40.4594370003,-79.9527089996,15000US420030802001,42841.0
Pittsburgh04405.png,40.4594370003,-79.9510089996,15000US420030802001,42841.0
Pittsburgh04406.png,40.4594370003,-79.9493089996,15000US420030802001,42841.0
Pittsburgh04407.png,40.4594370003,-79.9476089996,15000US420030804001,48333.0
Pittsburgh04408.png,40.4594370003,-79.9459089996,15000US420030804001,48333.0
Pittsburgh04409.png,40.4594370003,-79.9442089996,15000US420030809001,44963.0
Pittsburgh04410.png,40.4594370003,-79.9425089996,15000US420030806002,50222.0
Pittsburgh04411.png,40.4594370003,-79.9408089996,15000US420030806002,50222.0
Pittsburgh04412.png,40.4594370003,-79.9391089996,15000US420030806002,50222.0
Pittsburgh04413.png,40.4594370003,-79.9374089996,15000US420030806002,50222.0
Pittsburgh04414.png,40.4594370003,-79.9357089996,15000US420030807002,30279.0
Pittsburgh04415.png,40.4594370003,-79.9340089996,15000US420030807002,30279.0
Pittsburgh04416.png,40.4594370003,-79.9323089996,15000US420031115002,28904.0
Pittsburgh04417.png,40.4594370003,-79.9306089996,15000US420031115002,28904.0
Pittsburgh04418.png,40.4594370003,-79.9289089996,15000US420031115003,
Pittsburgh04419.png,40.4594370003,-79.9272089996,15000US420031115003,
Pittsburgh04420.png,40.4594370003,-79.9255089996,15000US420030705003,51667.0
Pittsburgh04421.png,40.4594370003,-79.9238089996,15000US420030708001,52976.0
Pittsburgh04422.png,40.4594370003,-79.9221089996,15000US420030708001,52976.0
Pittsburgh04423.png,40.4594370003,-79.9204089996,15000US420030708001,52976.0
Pittsburgh04424.png,40.4594370003,-79.9187089996,15000US420031115004,18088.0
Pittsburgh04425.png,40.4594370003,-79.9170089996,15000US420031115004,18088.0
Pittsburgh04426.png,40.4594370003,-79.9153089996,15000US420031208002,26776.0
Pittsburgh04427.png,40.4594370003,-79.9136089996,15000US420031208002,26776.0
Pittsburgh04428.png,40.4594370003,-79.9119089996,15000US420031208002,26776.0
Pittsburgh04429.png,40.4594370003,-79.9102089996,15000US420031208002,26776.0
Pittsburgh04430.png,40.4594370003,-79.9085089996,15000US420031208002,26776.0
Pittsburgh04431.png,40.4594370003,-79.9068089996,15000US420031207001,24100.0
Pittsburgh04432.png,40.4594370003,-79.9051089996,15000US420031207001,24100.0
Pittsburgh04433.png,40.4594370003,-79.9034089996,15000US420031207001,24100.0
Pittsburgh04434.png,40.4594370003,-79.9017089996,15000US420031207001,24100.0
Pittsburgh04435.png,40.4594370003,-79.9000089996,15000US420031301003,11959.0
Pittsburgh04436.png,40.4594370003,-79.8983089996,15000US420031301003,11959.0
Pittsburgh04437.png,40.4594370003,-79.8966089996,15000US420031302002,40417.0
Pittsburgh04438.png,40.4594370003,-79.8949089996,15000US420031302002,40417.0
Pittsburgh04439.png,40.4594370003,-79.8932089996,15000US420031302002,40417.0
Pittsburgh04440.png,40.4594370003,-79.8915089996,15000US420031302001,22708.0
Pittsburgh04441.png,40.4594370003,-79.8898089996,15000US420031301002,32250.0
Pittsburgh04442.png,40.4594370003,-79.8881089996,15000US420031301001,15556.0
Pittsburgh04443.png,40.4594370003,-79.8864089996,15000US420031301001,15556.0
Pittsburgh04444.png,40.4594370003,-79.8847089996,15000US420031301001,15556.0
Pittsburgh04445.png,40.4594370003,-79.8830089996,15000US420031301001,15556.0
Pittsburgh04446.png,40.4594370003,-79.8813089996,15000US420031301001,15556.0
Pittsburgh04449.png,40.4594370003,-79.8762089996,15000US420031306002,18542.0
Pittsburgh04451.png,40.4594370003,-79.8728089996,15000US420031306002,18542.0
Pittsburgh04456.png,40.4581370003,-80.0938089996,15000US420035630001,70673.0
Pittsburgh04457.png,40.4581370003,-80.0921089996,15000US420035630001,70673.0
Pittsburgh04458.png,40.4581370003,-80.0904089996,15000US420035630001,70673.0
Pittsburgh04459.png,40.4581370003,-80.0887089996,15000US420035630001,70673.0
Pittsburgh04460.png,40.4581370003,-80.0870089996,15000US420035630001,70673.0
Pittsburgh04461.png,40.4581370003,-80.0853089996,15000US420035630001,70673.0
Pittsburgh04462.png,40.4581370003,-80.0836089996,15000US420035630001,70673.0
Pittsburgh04463.png,40.4581370003,-80.0819089996,15000US420035630002,45987.0
Pittsburgh04464.png,40.4581370003,-80.0802089996,15000US420035630002,45987.0
Pittsburgh04465.png,40.4581370003,-80.0785089996,15000US420035630002,45987.0
Pittsburgh04466.png,40.4581370003,-80.0768089996,15000US420035630002,45987.0
Pittsburgh04467.png,40.4581370003,-80.0751089996,15000US420035630002,45987.0
Pittsburgh04468.png,40.4581370003,-80.0734089996,15000US420035630002,45987.0
Pittsburgh04469.png,40.4581370003,-80.0717089996,15000US420035630004,39375.0
Pittsburgh04470.png,40.4581370003,-80.0700089996,15000US420035630004,39375.0
Pittsburgh04471.png,40.4581370003,-80.0683089996,15000US420035630004,39375.0
Pittsburgh04472.png,40.4581370003,-80.0666089996,15000US420032022003,47788.0
Pittsburgh04473.png,40.4581370003,-80.0649089996,15000US420032022003,47788.0
Pittsburgh04474.png,40.4581370003,-80.0632089996,15000US420032022003,47788.0
Pittsburgh04475.png,40.4581370003,-80.0615089996,15000US420035625004,43036.0
Pittsburgh04476.png,40.4581370003,-80.0598089996,15000US420035625004,43036.0
Pittsburgh04477.png,40.4581370003,-80.0581089996,15000US420035625004,43036.0
Pittsburgh04478.png,40.4581370003,-80.0564089996,15000US420035625004,43036.0
Pittsburgh04479.png,40.4581370003,-80.0547089996,15000US420035625004,43036.0
Pittsburgh04480.png,40.4581370003,-80.0530089996,15000US420035625004,43036.0
Pittsburgh04481.png,40.4581370003,-80.0513089996,15000US420035625002,27147.0
Pittsburgh04482.png,40.4581370003,-80.0496089996,15000US420035625003,20625.0
Pittsburgh04483.png,40.4581370003,-80.0479089996,15000US420035625002,27147.0
Pittsburgh04484.png,40.4581370003,-80.0462089996,15000US420035625001,37813.0
Pittsburgh04485.png,40.4581370003,-80.0445089996,15000US420035625001,37813.0
Pittsburgh04486.png,40.4581370003,-80.0428089996,15000US420035625001,37813.0
Pittsburgh04487.png,40.4581370003,-80.0411089996,15000US420039809001,
Pittsburgh04488.png,40.4581370003,-80.0394089996,15000US420039809001,
Pittsburgh04489.png,40.4581370003,-80.0377089996,15000US420039809001,
Pittsburgh04490.png,40.4581370003,-80.0360089996,15000US420039806001,
Pittsburgh04491.png,40.4581370003,-80.0343089996,15000US420039806001,
Pittsburgh04492.png,40.4581370003,-80.0326089996,15000US420039806001,
Pittsburgh04493.png,40.4581370003,-80.0309089996,15000US420039806001,
Pittsburgh04494.png,40.4581370003,-80.0292089996,15000US420032107002,43409.0
Pittsburgh04495.png,40.4581370003,-80.0275089996,15000US420032107002,43409.0
Pittsburgh04496.png,40.4581370003,-80.0258089996,15000US420032107002,43409.0
Pittsburgh04497.png,40.4581370003,-80.0241089996,15000US420032107002,43409.0
Pittsburgh04498.png,40.4581370003,-80.0224089996,15000US420032507001,19306.0
Pittsburgh04499.png,40.4581370003,-80.0207089996,15000US420032507001,19306.0
Pittsburgh04500.png,40.4581370003,-80.0190089996,15000US420032507001,19306.0
Pittsburgh04501.png,40.4581370003,-80.0173089996,15000US420032507001,19306.0
Pittsburgh04502.png,40.4581370003,-80.0156089996,15000US420032503001,45208.0
Pittsburgh04503.png,40.4581370003,-80.0139089996,15000US420032503001,45208.0
Pittsburgh04504.png,40.4581370003,-80.0122089996,15000US420032503001,45208.0
Pittsburgh04505.png,40.4581370003,-80.0105089996,15000US420032503001,45208.0
Pittsburgh04506.png,40.4581370003,-80.0088089996,15000US420032503001,45208.0
Pittsburgh04507.png,40.4581370003,-80.0071089996,15000US420032206002,29063.0
Pittsburgh04508.png,40.4581370003,-80.0054089996,15000US420032206002,29063.0
Pittsburgh04509.png,40.4581370003,-80.0037089996,15000US420032206002,29063.0
Pittsburgh04510.png,40.4581370003,-80.0020089996,15000US420035632003,22976.0
Pittsburgh04511.png,40.4581370003,-80.0003089996,15000US420035632003,22976.0
Pittsburgh04512.png,40.4581370003,-79.9986089996,15000US420035632003,22976.0
Pittsburgh04513.png,40.4581370003,-79.9969089996,15000US420035632003,22976.0
Pittsburgh04514.png,40.4581370003,-79.9952089996,15000US420035632003,22976.0
Pittsburgh04515.png,40.4581370003,-79.9935089996,15000US420032412002,40865.0
Pittsburgh04516.png,40.4581370003,-79.9918089996,15000US420032406002,40884.0
Pittsburgh04517.png,40.4581370003,-79.9901089996,15000US420032406002,40884.0
Pittsburgh04518.png,40.4581370003,-79.9884089996,15000US420032406002,40884.0
Pittsburgh04519.png,40.4581370003,-79.9867089996,15000US420032406002,40884.0
Pittsburgh04520.png,40.4581370003,-79.9850089996,15000US420032406001,36833.0
Pittsburgh04521.png,40.4581370003,-79.9833089996,15000US420032406001,36833.0
Pittsburgh04522.png,40.4581370003,-79.9816089996,15000US420030203001,73214.0
Pittsburgh04523.png,40.4581370003,-79.9799089996,15000US420030203001,73214.0
Pittsburgh04524.png,40.4581370003,-79.9782089996,15000US420030203001,73214.0
Pittsburgh04525.png,40.4581370003,-79.9765089996,15000US420030203001,73214.0
